NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4717;2023;4;48;9;6;1;03;1;:;S;N;4;3;;;N;;;;;;;;;;;;;;;3;226,02810
4717;2023;4;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;226,02810
4718;2023;4;01;2;1;1;07;1;:;N;N;4;2;1;2;N;;;;;;;1;01;5;09;4;1;1;52;2;388,77270
4718;2023;4;01;2;6;1;07;1;:;N;N;4;2;1;2;N;;;;;;;1;02;3;09;4;2;1;40;1;265,06660
4719;2023;4;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;3;;;40;1;186,57960
4719;2023;4;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;04;2;;;40;2;203,82030
4719;2023;4;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;3;10;4;1;;;3;195,96770
4719;2023;4;20;9;6;1;04;1;:;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;195,99170
4720;2023;4;48;9;1;1;09;1;:;N;N;4;2;1;2;N;;;;;;;1;02;8;09;4;1;5;40;1;315,38540
4720;2023;4;48;9;6;1;09;1;:;N;N;4;1;2;2;N;;;;;;;1;02;2;10;4;2;1;20;2;263,30810
4720;2023;4;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;230,45320
4720;2023;4;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;261,80160
4721;2023;4;20;3;1;1;08;1;:;N;S;4;1;1;4;N;;;;;;;1;02;1;09;4;2;1;21;1;159,16890
4721;2023;4;20;3;6;1;08;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;7;2;127,63920
4721;2023;4;20;3;6;3;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;138,04050
4722;2023;4;01;9;1;2;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;31,34310
4723;2023;4;20;3;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;2;;;40;1;165,79880
4723;2023;4;20;3;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;35;2;154,85740
4723;2023;4;20;3;1;1;03;1;:;S;N;4;1;;;N;;;;;;;;;;;;;;;3;152,70170
4723;2023;4;20;3;6;1;03;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;172,69850
4724;2023;4;20;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;197,52350
4724;2023;4;20;9;1;1;05;1;:;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;179,32380
4724;2023;4;20;9;1;1;11;1;:;N;N;4;3;1;3;N;;;;;;;1;02;1;02;4;2;1;0;1;201,89410
4724;2023;4;20;9;1;1;04;1;:;S;S;4;3;;;N;;;;;;;4;04;;;;;;;3;179,32380
4725;2023;4;01;9;6;2;13;1;:;N;S;4;1;;;N;;;;;;;4;04;7;04;4;2;;;1;88,87210
4726;2023;4;48;1;6;3;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;4;170,75310
4726;2023;4;48;1;1;3;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;323,30040
4726;2023;4;48;1;6;3;06;2;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;2;362,62470
4727;2023;4;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;249,61000
4727;2023;4;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;2;172,35530
4728;2023;4;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;180,83940
4728;2023;4;20;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;03;2;;;16;2;167,90270
4728;2023;4;20;9;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;07;3;10;4;2;;;3;193,96710
4728;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;04;2;;;24;1;185,07610
4729;2023;4;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;133,17510
4729;2023;4;20;3;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;1;128,34430
4730;2023;4;48;9;1;1;10;1;:;N;N;4;2;1;2;N;;;;;;;1;01;1;04;2;;;45;1;182,28570
4730;2023;4;48;9;6;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;40;2;166,89730
4730;2023;4;48;9;1;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;206,78100
4731;2023;4;48;9;1;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;4;04;4;1;1;37;1;201,26300
4731;2023;4;48;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;2;176,13690
4731;2023;4;48;9;6;1;04;1;:;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;182,61030
4732;2023;4;01;2;1;1;11;1;:;N;S;4;1;1;4;N;;;;;;;1;02;3;06;4;2;1;24;1;270,96960
4732;2023;4;01;2;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;240,16420
4732;2023;4;01;2;6;1;10;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;06;4;2;1;24;2;232,77760
4732;2023;4;01;2;1;1;04;1;:;S;S;4;1;;;N;;;;;;;4;04;;;;;;;3;258,94410
4733;2023;4;01;9;1;1;12;1;:;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;68,74390
4733;2023;4;01;9;6;1;12;1;:;N;N;4;1;2;1;N;;;;;;;1;02;2;10;4;1;1;10;2;65,32840
4734;2023;4;48;9;6;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;09;4;1;1;0;2;198,51210
4734;2023;4;48;9;1;1;14;1;:;N;N;3;1;;;N;;;;;;;4;04;7;03;4;2;;;1;275,16040
4735;2023;4;01;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;9;08;4;1;5;0;2;63,77510
4735;2023;4;01;9;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;5;04;4;2;;;3;72,06430
4735;2023;4;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;60,15190
4735;2023;4;01;9;6;1;04;1;:;S;N;4;1;2;2;N;;;;;;;1;02;5;08;4;2;2;20;3;66,22800
4735;2023;4;01;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;04;2;;;35;1;74,15710
4736;2023;4;48;9;1;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;281,29490
4736;2023;4;48;9;6;1;08;1;:;N;N;4;1;2;2;N;;;;;;;1;02;7;04;4;2;1;20;2;262,16780
4736;2023;4;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;227,54430
4736;2023;4;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;227,54430
4737;2023;4;48;9;1;1;05;1;:;S;N;4;2;2;2;N;;;;;;;1;02;3;10;4;2;5;35;3;151,96870
4737;2023;4;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;09;4;2;;;1;192,76540
4737;2023;4;48;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;2;139,06890
4738;2023;4;01;9;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;33,53270
4739;2023;4;20;9;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;127,92560
4739;2023;4;20;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;08;4;2;;;2;123,58780
4740;2023;4;01;2;6;2;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;37;1;231,94900
4741;2023;4;20;3;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;129,07800
4742;2023;4;01;9;1;1;12;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;1;47,57920
4743;2023;4;20;3;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;4;40;4;159,80500
4743;2023;4;20;3;6;1;10;1;:;N;N;3;1;;;N;;;;;;;4;04;2;09;4;1;;;1;148,32620
4744;2023;4;01;2;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;03;4;2;1;32;1;238,32910
4744;2023;4;01;2;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;06;3;;;32;2;225,48740
4744;2023;4;01;2;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;245,46980
4744;2023;4;01;2;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;211,61170
4745;2023;4;48;9;1;1;07;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;392,61650
4746;2023;4;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;177,21750
4746;2023;4;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;10;2;;;;2;189,24010
4747;2023;4;48;1;6;1;14;1;:;N;S;2;1;;;N;;;;;;;4;04;4;04;4;2;;;1;204,57450
4748;2023;4;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;184,98300
4749;2023;4;20;9;1;2;15;1;:;N;N;2;4;;;N;;;;;;;4;07;7;02;4;2;;;1;120,79690
4749;2023;4;20;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;125,03670
4750;2023;4;20;3;6;1;13;1;:;N;S;3;1;;;N;;;;;;;4;04;5;09;4;1;;;1;147,94870
4751;2023;4;20;3;1;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;05;4;2;1;40;1;157,05160
4751;2023;4;20;3;6;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;40;2;167,22640
4752;2023;4;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;2;03;4;2;;;1;150,41600
4752;2023;4;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;02;4;2;;;2;160,62030
4753;2023;4;20;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;125,11170
4753;2023;4;20;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;06;4;2;;;2;129,50300
4754;2023;4;20;9;6;1;12;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;0;1;172,37000
4755;2023;4;48;1;6;2;18;1;:;N;S;4;2;;;N;;;;;;;4;07;;;;;;;1;199,03640
4756;2023;4;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;2;154,87350
4756;2023;4;20;9;1;1;04;1;:;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;170,81140
4756;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;4;40;1;168,51870
4757;2023;4;48;9;1;1;14;1;:;N;N;4;2;1;2;N;;;;;;;1;02;5;04;1;;;40;2;158,04550
4757;2023;4;48;9;6;3;14;1;:;N;N;4;1;;;N;;;;;;;4;04;3;08;4;2;;;1;168,76740
4758;2023;4;48;9;1;2;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;1;1;40;1;202,28710
4758;2023;4;48;9;6;2;13;1;:;N;S;3;1;;;N;;;;;;;4;04;2;09;4;1;;;2;215,58640
4759;2023;4;20;9;6;1;15;1;:;N;S;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;129,58230
4759;2023;4;20;9;1;1;16;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;125,18830
4760;2023;4;20;9;1;1;12;1;:;N;N;4;2;1;2;N;;;;;;;1;02;1;03;2;;;40;1;153,03590
4760;2023;4;20;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;4;09;4;2;1;30;2;154,00660
4761;2023;4;48;9;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;3;;;;2;154,34520
4761;2023;4;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;164,81600
4762;2023;4;01;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;43,12510
4763;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;1;289,31400
4763;2023;4;48;9;6;1;05;1;:;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;40;3;258,42100
4763;2023;4;48;9;1;1;03;1;:;S;N;4;1;;;N;;;;;;;;;;;;;;;3;278,30300
4763;2023;4;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;5;37;2;242,24350
4764;2023;4;01;9;1;1;14;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;04;1;;;24;1;45,17720
4764;2023;4;01;9;6;2;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;6;01;2;;;20;2;22,71920
4765;2023;4;48;9;1;3;12;2;:;N;N;4;1;;;S;6;2;S;01;99;N;4;04;7;03;4;2;;;1;233,59350
4765;2023;4;48;9;6;3;11;1;:;N;N;4;1;;;S;6;2;S;01;36;N;4;04;9;10;4;2;;;2;264,17040
4765;2023;4;48;9;1;3;06;2;:;N;N;4;1;;;N;;;;;;;1;03;7;03;4;2;6;12;4;369,89790
4765;2023;4;48;9;6;3;06;2;:;N;N;4;1;;;S;6;2;S;01;14;N;4;04;5;10;4;2;;;4;512,40150
4766;2023;4;01;2;1;3;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;182,81560
4767;2023;4;20;9;6;2;13;1;:;N;N;4;1;;;S;6;1;S;06;63;S;2;05;5;09;4;2;;;1;179,57280
4768;2023;4;01;9;1;1;13;1;:;N;N;4;1;1;5;N;;;;;;;1;02;7;02;4;2;1;28;1;66,74480
4768;2023;4;01;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;07;9;S;2;05;9;04;4;2;;;2;58,84990
4769;2023;4;20;9;1;1;17;1;:;N;N;2;4;;;N;;;;;;;4;07;4;02;4;2;;;1;107,12240
4769;2023;4;20;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;110,88240
4770;2023;4;20;3;1;1;10;1;:;N;S;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;16;1;134,92180
4771;2023;4;48;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;4;2;1;40;1;203,02890
4772;2023;4;01;9;1;1;09;1;:;N;N;4;1;1;2;S;4;1;S;02;2;S;1;02;8;04;4;2;1;40;1;36,33930
4772;2023;4;01;9;6;1;09;1;:;N;N;4;1;;;S;6;2;S;05;11;S;2;05;5;04;4;2;;;2;28,12110
4773;2023;4;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;191,84830
4774;2023;4;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;3;;;40;1;184,85850
4774;2023;4;20;9;6;1;09;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;02;4;2;1;25;2;173,62370
4774;2023;4;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;185,49760
4774;2023;4;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;185,49760
4775;2023;4;48;1;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;183,67580
4775;2023;4;48;1;1;1;12;1;:;N;N;4;1;1;3;N;;;;;;;1;02;1;02;4;2;1;0;1;187,90690
4776;2023;4;48;1;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;1;02;4;2;;;1;172,44160
4777;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;3;N;;;;;;;1;02;9;04;4;2;1;0;1;168,38670
4778;2023;4;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;35;1;200,42970
4779;2023;4;48;9;6;1;13;1;:;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;193,44200
4779;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;3;N;;;;;;;1;02;6;08;4;2;1;0;4;181,85240
4780;2023;4;20;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;122,49870
4780;2023;4;20;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;3;04;4;2;;;1;118,34490
4781;2023;4;20;3;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;2;218,85890
4781;2023;4;20;3;1;1;17;1;:;N;N;2;4;;;N;;;;;;;4;07;4;04;4;2;;;1;211,43760
4781;2023;4;20;3;1;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;2;1;40;3;181,03190
4782;2023;4;01;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;28,89770
4783;2023;4;20;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;7;04;4;2;;;1;151,41710
4784;2023;4;48;9;1;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;02;8;02;4;2;1;0;1;200,13170
4785;2023;4;48;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;1;185,95710
4785;2023;4;48;9;1;1;12;1;:;N;N;4;2;1;3;N;;;;;;;1;02;5;09;4;1;1;0;2;190,24070
4786;2023;4;20;9;6;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;2;216,06080
4786;2023;4;20;9;1;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;04;4;2;1;40;1;180,00520
4787;2023;4;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;185,75670
4787;2023;4;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;1;187,98250
4787;2023;4;20;9;6;1;04;1;:;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;175,85000
4788;2023;4;01;2;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;2;167,06380
4788;2023;4;01;2;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;06;4;2;1;40;1;148,43620
4789;2023;4;48;9;1;2;14;1;:;N;N;2;2;1;5;N;;;;;;;1;02;7;03;2;;;0;1;244,87040
4789;2023;4;48;9;6;2;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;03;2;;;15;2;170,08870
4790;2023;4;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;4;284,91700
4790;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;3;N;;;;;;;1;02;4;09;4;1;5;0;1;210,68390
4790;2023;4;48;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;3;04;4;2;;;2;209,11070
4791;2023;4;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;136,67840
4792;2023;4;48;9;1;1;13;1;:;N;N;4;2;2;5;N;;;;;;;1;02;4;02;4;2;5;0;1;238,24040
4792;2023;4;48;9;6;1;13;1;:;N;S;4;1;2;2;N;;;;;;;1;02;9;09;4;1;2;15;2;220,18770
4792;2023;4;48;9;1;1;06;1;:;N;N;4;2;1;2;N;;;;;;;1;02;7;02;4;2;1;40;3;341,39990
4793;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;196,89180
4793;2023;4;48;9;6;1;11;1;:;N;S;4;1;1;2;N;;;;;;;1;02;4;04;3;;;40;2;196,36740
4793;2023;4;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;206,33020
4794;2023;4;48;9;1;1;14;1;:;N;N;2;4;;;N;;;;;;;4;07;2;09;4;1;;;1;157,85420
4794;2023;4;48;9;6;1;14;1;:;N;S;2;4;;;N;;;;;;;4;07;3;09;4;1;;;2;168,56310
4795;2023;4;20;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;7;04;4;2;1;28;1;150,58200
4795;2023;4;20;9;6;2;11;1;:;N;S;4;1;2;2;N;;;;;;;1;02;9;09;4;2;1;24;2;157,30560
4795;2023;4;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;144,32640
4796;2023;4;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;40;1;191,22310
4796;2023;4;48;9;6;1;10;1;:;N;N;4;1;2;4;N;;;;;;;1;02;9;04;3;;;0;2;164,54650
4797;2023;4;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;112,04940
4797;2023;4;48;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;104,93080
4798;2023;4;48;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;85,51850
4798;2023;4;48;9;1;1;03;1;:;N;;;;;;;;;;;;;;;;;;;;;3;98,24840
4798;2023;4;48;9;6;1;03;1;:;N;;;;;;;;;;;;;;;;;;;;;3;86,48410
4799;2023;4;20;3;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;147,13450
4799;2023;4;20;3;1;1;09;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;08;2;;;40;1;201,47910
4799;2023;4;20;3;6;1;09;1;:;N;N;4;2;2;2;N;;;;;;;1;02;2;09;1;;;24;2;161,56820
4799;2023;4;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;166,40230
4799;2023;4;20;3;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;166,40230
4800;2023;4;48;9;6;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;181,08590
4800;2023;4;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;217,36460
4800;2023;4;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;217,36460
4801;2023;4;20;9;1;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;02;3;;;38;1;182,15780
4802;2023;4;48;9;6;2;12;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;04;2;;;0;1;185,09750
4802;2023;4;48;9;6;1;06;1;:;S;S;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;8;3;263,87800
4803;2023;4;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;03;1;;;40;1;265,99780
4803;2023;4;48;9;6;1;11;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;28;2;261,42630
4803;2023;4;48;9;1;1;05;1;:;N;S;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;28;3;274,84120
4803;2023;4;48;9;6;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;241,36580
4804;2023;4;48;9;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;268,76020
4804;2023;4;48;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;9;09;4;1;;;4;382,26790
4804;2023;4;48;9;1;1;07;1;:;N;N;4;2;1;4;N;;;;;;;1;02;5;04;4;2;1;24;3;370,40930
4804;2023;4;48;9;1;1;06;1;:;N;N;4;2;2;4;N;;;;;;;1;02;3;10;4;2;5;8;3;368,55180
4804;2023;4;48;9;6;1;11;1;:;N;N;4;1;2;4;N;;;;;;;1;02;9;08;4;2;5;20;2;262,73590
4804;2023;4;48;9;1;1;12;1;:;N;N;4;2;1;4;N;;;;;;;1;02;7;02;4;2;1;24;1;255,98130
4805;2023;4;48;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;9;04;4;2;;;1;185,94840
4806;2023;4;01;9;6;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;01;2;09;4;1;5;59;2;59,53720
4806;2023;4;01;9;6;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;65,13960
4806;2023;4;01;9;6;1;04;1;:;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;65,13960
4806;2023;4;01;9;1;1;11;1;:;N;N;4;2;;;S;6;2;S;07;45;S;2;06;7;03;4;2;;;1;56,61750
4807;2023;4;48;1;6;1;09;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;2;1;20;2;245,08680
4807;2023;4;48;1;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;3;02;4;2;1;32;1;211,96770
4807;2023;4;48;1;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;212,71920
4808;2023;4;20;3;1;1;16;1;:;N;N;2;2;;;N;;;;;;;4;07;1;06;4;2;;;1;121,00620
4809;2023;4;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;04;4;2;;;1;153,25720
4809;2023;4;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;4;04;4;2;;;2;163,65430
4810;2023;4;48;1;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;3;04;4;2;;;1;196,07500
4811;2023;4;48;1;6;2;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;08;4;2;1;40;1;228,87380
4812;2023;4;20;9;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;07;9;02;4;2;;;1;121,94850
4812;2023;4;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;126,22880
4813;2023;4;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;110,12440
4813;2023;4;20;9;1;2;18;1;:;N;N;2;4;;;N;;;;;;;4;07;8;02;4;2;;;1;106,39020
4814;2023;4;20;9;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;208,13430
4814;2023;4;20;9;6;1;13;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;144,36080
4814;2023;4;20;9;6;1;06;1;:;N;N;4;1;1;5;N;;;;;;;1;02;2;09;4;1;5;28;3;185,63500
4815;2023;4;48;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;07;4;06;4;2;;;1;300,39730
4815;2023;4;48;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;320,77640
4815;2023;4;48;9;6;1;09;1;:;N;S;4;2;1;2;S;4;1;S;07;15;N;1;02;4;04;4;2;1;39;3;221,59800
4816;2023;4;20;3;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;3;07;4;2;;;1;130,93200
4816;2023;4;20;3;1;1;12;1;:;N;N;4;2;1;4;N;;;;;;;1;02;1;02;4;2;1;24;2;118,88220
4816;2023;4;20;3;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;2;09;4;2;;;3;120,49960
