"age","matricule","nationality","place_birth","sex","province","household_duties","relation_to_activity1","relation_to_activity2"
18,"6175_2702",1,2,6,48,4,4,7
16,"6176_2703",1,2,6,1,2,4,7
13,"6177_2704",1,1,1,48,1,1,2
4,"6178_2704",1,1,1,48,2,3,5
6,"6179_2704",1,1,6,48,1,2,5
12,"6180_2704",1,1,6,48,1,1,2
3,"6181_2705",1,1,1,48,NA,NA,NA
11,"6182_2705",1,2,1,48,1,1,2
10,"6183_2705",2,3,6,48,1,4,4
3,"6184_2705",1,1,6,48,NA,NA,NA
11,"6185_2706",1,1,6,20,1,1,2
6,"6186_2706",1,1,1,20,1,1,2
12,"6187_2707",1,1,1,20,1,1,2
11,"6188_2707",1,1,6,20,1,4,4
5,"6189_2707",1,1,1,20,3,4,4
3,"6190_2707",1,1,6,20,3,NA,NA
13,"6191_2708",1,2,1,1,1,4,4
18,"6192_2708",1,2,6,1,4,4,7
14,"6193_2709",1,1,1,48,1,4,4
13,"6194_2709",1,2,6,48,1,4,4
16,"6195_2710",1,1,6,1,1,4,4
16,"6196_2710",1,2,1,1,2,4,7
17,"6197_2711",1,1,1,48,2,4,7
15,"6198_2711",1,1,6,48,1,4,4
5,"6199_2712",1,1,1,48,1,1,2
12,"6200_2712",1,1,1,48,1,1,2
12,"6201_2712",1,1,6,48,1,4,4
12,"6202_2713",1,1,1,48,1,2,5
10,"6203_2714",1,1,1,20,1,1,2
10,"6204_2714",1,1,6,20,1,1,2
3,"6205_2714",1,1,6,20,NA,NA,NA
2,"6206_2714",1,1,6,20,NA,NA,NA
6,"6207_2715",1,1,6,20,1,2,5
7,"6208_2716",1,1,6,20,1,1,2
3,"6209_2717",1,1,1,20,NA,NA,NA
10,"6210_2717",1,1,1,20,1,1,2
10,"6211_2717",1,1,6,20,1,1,2
3,"6212_2717",1,1,6,20,2,NA,NA
12,"6213_2718",1,1,1,20,1,1,2
6,"6214_2718",1,1,1,20,2,1,2
12,"6215_2718",1,1,6,20,1,1,2
5,"6216_2718",1,1,1,20,2,1,2
4,"6217_2718",1,1,1,20,2,4,4
5,"6218_2719",1,1,1,1,2,4,4
12,"6219_2719",1,1,6,1,1,1,2
5,"6220_2719",1,1,1,1,2,4,4
12,"6221_2719",1,1,1,1,1,2,6
9,"6222_2720",1,1,1,1,1,1,1
11,"6223_2721",1,1,1,20,1,1,2
9,"6224_2721",1,1,6,20,1,1,2
2,"6225_2721",1,1,6,20,NA,NA,NA
14,"6226_2722",1,2,6,20,1,4,4
15,"6227_2722",1,1,1,20,1,4,4
15,"6228_2723",1,1,1,48,1,4,4
10,"6229_2724",1,1,6,48,1,4,4
10,"6230_2724",1,1,1,48,2,1,2
3,"6231_2724",1,1,1,48,3,NA,NA
16,"6232_2725",1,1,1,48,1,4,4
15,"6233_2725",1,1,6,48,1,4,4
12,"6234_2726",1,1,1,1,1,2,5
18,"6235_2726",1,2,6,1,1,4,4
15,"6236_2727",1,2,1,48,2,4,7
13,"6237_2728",1,1,6,1,1,4,4
13,"6238_2729",1,1,1,48,1,4,4
12,"6239_2729",1,1,6,48,1,4,4
10,"6240_2730",1,1,1,48,1,1,2
10,"6241_2730",1,1,6,48,1,4,4
3,"6242_2730",1,1,1,48,NA,NA,NA
12,"6243_2731",2,3,6,20,1,1,2
13,"6244_2731",1,1,1,20,1,1,2
5,"6245_2731",1,1,1,20,2,4,4
11,"6246_2732",1,1,1,48,1,1,2
11,"6247_2732",1,1,6,48,1,4,4
10,"6248_2733",1,1,1,1,1,1,2
10,"6249_2733",1,1,6,1,1,1,2
2,"6250_2733",1,1,6,1,NA,NA,NA
2,"6251_2733",1,1,1,1,NA,NA,NA
11,"6252_2734",1,1,6,20,1,1,2
11,"6253_2734",1,1,1,20,1,1,2
5,"6254_2734",1,1,6,20,2,4,4
12,"6255_2735",1,1,1,20,4,1,2
13,"6256_2735",1,1,6,20,1,2,5
13,"6257_2736",1,2,6,20,1,4,4
14,"6258_2736",1,1,1,20,1,4,4
14,"6259_2737",1,1,6,48,1,4,4
15,"6260_2738",1,1,6,48,1,4,4
14,"6261_2739",1,1,6,1,1,4,4
15,"6262_2740",1,1,6,20,2,4,7
10,"6263_2740",1,1,6,20,1,1,2
15,"6264_2741",1,2,1,48,1,4,4
14,"6265_2741",1,2,6,48,4,4,7
18,"6266_2742",1,1,6,1,1,4,4
11,"6267_2743",1,1,1,20,1,1,2
10,"6268_2743",1,1,6,20,1,1,3
4,"6269_2743",1,1,6,20,2,4,4
13,"6270_2744",1,1,1,20,1,4,4
12,"6271_2745",1,2,1,1,1,1,2
12,"6272_2745",1,1,6,1,1,1,2
12,"6273_2746",1,1,6,1,1,1,3
15,"6274_2747",1,1,1,20,1,4,4
8,"6275_2748",1,1,1,20,1,1,2
15,"6276_2749",1,1,6,48,1,4,4
15,"6277_2749",1,1,1,48,3,4,7
15,"6278_2750",1,2,6,48,1,4,4
17,"6279_2751",1,1,6,20,1,4,4
18,"6280_2752",1,1,6,1,1,4,4
14,"6281_2753",1,2,1,48,1,4,4
12,"6282_2753",1,1,6,48,1,1,2
17,"6283_2754",1,1,1,48,1,4,4
16,"6284_2754",1,1,6,48,1,4,4
12,"6285_2755",1,1,1,48,4,1,2
11,"6286_2755",1,1,6,48,1,4,4
5,"6287_2755",1,1,1,48,4,4,7
10,"6288_2756",1,1,1,20,1,1,2
10,"6289_2756",1,1,6,20,1,1,2
5,"6290_2756",1,1,6,20,2,4,4
10,"6291_2757",1,2,1,20,1,1,2
9,"6292_2758",1,2,1,48,1,1,2
9,"6293_2758",1,1,6,48,1,1,2
2,"6294_2758",1,1,1,48,NA,NA,NA
2,"6295_2758",1,1,1,48,NA,NA,NA
4,"6296_2759",1,1,1,48,4,4,4
12,"6297_2759",1,1,1,48,2,1,2
12,"6298_2759",1,1,6,48,1,4,4
6,"6299_2759",1,1,1,48,2,1,2
14,"6300_2760",1,1,6,48,1,4,4
10,"6301_2761",1,1,6,20,1,1,2
11,"6302_2761",1,1,1,20,1,4,4
3,"6303_2761",1,1,6,20,2,NA,NA
3,"6304_2761",1,1,6,20,NA,NA,NA
7,"6305_2762",2,3,1,48,1,1,2
15,"6306_2763",1,2,1,20,1,4,4
17,"6307_2764",1,2,1,20,1,4,4
17,"6308_2764",1,2,6,20,1,4,4
10,"6309_2764",1,1,6,20,1,1,3
15,"6310_2765",1,1,1,1,1,4,4
14,"6311_2765",1,2,6,1,1,4,4
15,"6312_2766",1,1,6,20,1,4,7
18,"6313_2767",1,2,6,48,1,4,4
18,"6314_2768",1,2,1,48,1,4,4
12,"6315_2768",1,3,6,48,1,1,2
15,"6316_2769",1,1,6,20,1,4,4
16,"6317_2769",1,1,1,20,1,4,4
16,"6318_2770",1,2,1,1,1,4,4
15,"6319_2771",1,2,6,48,1,4,4
18,"6320_2772",1,2,6,20,4,4,7
11,"6321_2773",1,1,1,48,2,1,1
11,"6322_2773",1,2,6,48,1,1,2
5,"6323_2773",1,1,6,48,2,1,2
3,"6324_2773",1,1,6,48,2,NA,NA
12,"6325_2774",1,2,1,48,1,1,2
10,"6326_2775",1,1,6,48,2,1,2
9,"6327_2775",1,1,1,48,2,1,2
16,"6328_2776",1,2,1,20,3,4,7
16,"6329_2776",1,2,6,20,1,4,4
17,"6330_2777",1,1,6,20,1,4,4
18,"6331_2778",1,1,6,20,1,4,4
11,"6332_2779",1,1,6,48,1,1,2
14,"6333_2780",1,1,1,1,3,4,7
13,"6334_2780",1,2,6,1,1,4,4
14,"6335_2781",1,2,1,20,3,4,7
13,"6336_2781",1,2,6,20,1,4,4
8,"6337_2781",1,1,1,20,3,1,2
13,"6338_2782",1,1,1,48,1,1,2
11,"6339_2782",1,1,6,48,1,1,2
2,"6340_2782",1,1,6,48,NA,NA,NA
18,"6341_2783",1,1,6,48,1,4,4
16,"6342_2784",1,2,1,1,2,4,7
16,"6343_2784",1,2,6,1,1,4,4
14,"6344_2785",1,1,1,20,1,4,4
13,"6345_2785",1,1,6,20,1,4,4
16,"6346_2786",1,2,1,48,3,4,7
16,"6347_2786",1,2,6,48,1,4,4
12,"6348_2787",1,1,1,20,1,1,2
5,"6349_2787",1,1,1,20,1,1,2
11,"6350_2787",1,1,6,20,1,1,2
13,"6351_2788",1,2,1,48,1,1,2
3,"6352_2789",2,3,6,20,2,NA,NA
8,"6353_2789",2,3,6,20,1,1,2
13,"6354_2790",1,1,1,1,2,1,2
5,"6355_2790",1,1,1,1,2,1,2
12,"6356_2790",1,1,6,1,1,1,2
12,"6357_2791",1,1,6,48,1,1,2
3,"6358_2791",1,1,1,48,NA,NA,NA
11,"6359_2791",1,1,1,48,1,1,2
8,"6360_2792",1,1,1,48,1,1,2
15,"6361_2792",1,2,1,48,1,4,4
14,"6362_2792",1,2,6,48,1,4,4
14,"6363_2793",1,1,6,48,1,4,4
12,"6364_2793",1,1,1,48,1,1,2
13,"6365_2794",1,1,1,20,1,1,2
8,"6366_2794",1,1,1,20,1,1,2
14,"6367_2794",2,3,6,20,1,1,2
14,"6368_2795",1,1,6,48,1,4,4
15,"6369_2795",1,2,1,48,2,4,7
5,"6370_2796",1,1,1,1,4,4,7
6,"6371_2796",1,1,1,1,4,1,2
14,"6372_2796",1,1,1,1,4,1,2
11,"6373_2797",1,1,1,1,1,1,2
10,"6374_2798",1,2,1,48,3,1,2
5,"6375_2798",1,1,1,48,3,2,6
4,"6376_2798",1,1,6,48,3,3,6
3,"6377_2798",1,1,1,48,NA,NA,NA
11,"6378_2798",1,1,6,48,1,4,4
10,"6379_2799",1,1,6,48,1,1,2
12,"6380_2799",1,1,1,48,1,1,2
5,"6381_2799",1,1,6,48,2,1,2
3,"6382_2799",1,1,1,48,NA,NA,NA
16,"6383_2800",1,1,1,1,1,4,4
9,"6384_2801",2,3,1,48,2,1,2
9,"6385_2801",2,3,6,48,1,1,2
14,"6386_2801",2,3,6,48,1,4,4
14,"6387_2802",1,2,6,20,1,4,4
15,"6388_2802",1,2,1,20,1,4,4
14,"6389_2803",1,2,1,1,2,4,7
16,"6390_2803",1,2,6,1,1,4,4
15,"6391_2804",1,2,6,48,1,4,4
18,"6392_2805",1,1,6,48,1,4,4
7,"6393_2806",1,1,6,48,1,1,2
7,"6394_2806",1,1,1,48,2,1,2
1,"6395_2806",1,1,6,48,NA,NA,NA
13,"6396_2807",1,1,6,1,1,1,2
13,"6397_2807",1,1,1,1,1,1,2
14,"6398_2808",1,1,6,1,1,4,4
14,"6399_2808",1,1,1,1,1,4,4
15,"6400_2809",1,1,6,20,1,4,4
16,"6401_2810",1,1,1,20,1,4,4
13,"6402_2811",1,1,1,20,2,1,2
3,"6403_2812",1,1,1,48,NA,NA,NA
9,"6404_2812",1,1,6,48,1,1,2
14,"6405_2813",1,2,6,20,1,4,4
14,"6406_2813",1,2,1,20,1,4,4
10,"6407_2814",1,1,6,48,1,1,2
10,"6408_2815",1,1,1,20,3,1,2
10,"6409_2815",1,1,6,20,1,4,4
15,"6410_2816",1,1,6,20,1,1,2
9,"6411_2816",1,1,1,20,2,1,1
13,"6412_2817",1,2,6,48,1,4,4
14,"6413_2817",1,2,1,48,1,4,4
10,"6414_2818",1,1,6,20,1,1,2
4,"6415_2818",1,1,1,20,3,4,4
3,"6416_2818",1,1,1,20,NA,NA,NA
10,"6417_2818",1,1,1,20,3,1,2
8,"6418_2819",1,2,1,20,1,1,2
9,"6419_2819",1,2,6,20,1,1,2
1,"6420_2819",1,1,6,20,NA,NA,NA
12,"6421_2820",1,1,6,20,1,2,5
13,"6422_2821",1,1,1,48,1,4,4
18,"6423_2822",1,1,6,20,2,4,7
11,"6424_2823",1,1,6,48,1,1,2
10,"6425_2823",1,1,1,48,1,1,2
2,"6426_2823",1,1,1,48,NA,NA,NA
12,"6427_2824",1,1,6,1,1,1,2
7,"6428_2824",1,1,6,1,1,1,2
15,"6429_2825",1,1,1,1,1,4,4
14,"6430_2825",1,1,6,1,1,4,4
12,"6431_2826",1,1,6,20,1,1,2
12,"6432_2826",1,1,1,20,1,1,2
11,"6433_2827",1,1,6,1,1,1,2
14,"6434_2828",1,1,1,48,1,4,4
14,"6435_2828",1,1,6,48,1,4,4
10,"6436_2829",1,1,1,1,1,2,5
13,"6437_2829",2,3,6,1,3,4,7
4,"6438_2830",1,1,1,1,1,4,4
12,"6439_2830",1,1,6,1,1,1,2
3,"6440_2831",1,1,6,48,NA,NA,NA
11,"6441_2831",1,1,1,48,1,2,5
10,"6442_2831",1,1,6,48,1,4,4
4,"6443_2831",1,1,6,48,3,4,4
10,"6444_2832",2,3,1,48,1,1,1
9,"6445_2832",2,3,6,48,1,1,1
3,"6446_2832",2,3,1,48,NA,NA,NA
2,"6447_2832",2,3,1,48,NA,NA,NA
9,"6448_2833",1,1,1,1,1,1,2
1,"6449_2833",1,1,6,1,NA,NA,NA
7,"6450_2833",1,1,6,1,1,1,2
3,"6451_2833",1,1,6,1,NA,NA,NA
11,"6452_2834",1,1,1,1,1,1,2
1,"6453_2834",1,1,1,1,NA,NA,NA
8,"6454_2834",1,3,6,1,1,1,2
3,"6455_2835",2,3,6,48,2,NA,NA
5,"6456_2835",2,3,1,48,2,4,7
10,"6457_2835",2,3,1,48,2,1,2
9,"6458_2835",2,3,6,48,1,2,5
3,"6459_2835",2,2,6,48,NA,NA,NA
7,"6460_2836",2,3,1,48,1,1,2
11,"6461_2836",2,3,1,48,1,4,4
15,"6462_2837",1,2,1,20,1,4,4
14,"6463_2837",1,1,6,20,1,4,4
17,"6464_2838",1,2,1,1,4,4,7
16,"6465_2838",1,1,6,1,1,4,4
9,"6466_2838",1,1,1,1,4,1,2
15,"6467_2839",1,1,6,48,2,4,7
15,"6468_2840",1,2,6,20,1,4,4
14,"6469_2841",1,1,1,48,2,4,7
14,"6470_2841",1,1,6,48,1,4,4
8,"6471_2841",1,1,1,48,2,1,2
5,"6472_2842",1,1,6,20,2,1,2
4,"6473_2842",1,1,1,20,2,4,4
11,"6474_2842",1,1,6,20,1,1,2
13,"6475_2842",1,1,1,20,1,4,4
13,"6476_2843",1,1,6,20,1,4,4
9,"6477_2844",2,3,6,48,1,1,2
15,"6478_2845",1,1,6,48,1,4,4
16,"6479_2845",1,2,1,48,3,4,7
10,"6480_2846",1,1,1,20,1,1,2
2,"6481_2846",1,1,1,20,NA,NA,NA
9,"6482_2846",1,1,6,20,1,1,2
3,"6483_2846",1,1,1,20,NA,NA,NA
13,"6484_2847",1,1,6,48,1,4,4
6,"6485_2847",1,1,6,48,1,2,5
15,"6486_2847",1,2,1,48,1,4,4
12,"6487_2848",1,1,1,20,1,1,2
12,"6488_2848",1,1,6,20,1,1,2
2,"6489_2849",1,1,6,1,NA,NA,NA
8,"6490_2849",1,1,6,1,1,1,2
7,"6491_2849",2,3,1,1,1,1,2
10,"6492_2850",1,1,1,20,1,1,1
9,"6493_2850",1,1,6,20,1,1,2
3,"6494_2850",1,1,6,20,NA,NA,NA
3,"6495_2850",1,1,6,20,NA,NA,NA
2,"6496_2850",1,1,1,20,NA,NA,NA
16,"6497_2851",1,1,1,20,2,4,7
15,"6498_2851",1,2,6,20,1,4,4
17,"6499_2852",1,1,1,48,1,4,4
16,"6500_2852",1,1,6,48,1,4,4
15,"6501_2853",1,2,6,48,1,4,4
15,"6502_2853",1,2,1,48,1,4,4
3,"6503_2854",1,1,1,20,NA,NA,NA
11,"6504_2854",1,1,1,20,1,1,2
10,"6505_2854",1,1,6,20,1,1,2
3,"6506_2854",1,1,1,20,1,NA,NA
15,"6507_2855",1,1,6,48,1,4,4
16,"6508_2855",1,1,1,48,1,4,4
14,"6509_2856",1,1,6,20,1,4,4
15,"6510_2856",1,1,1,20,4,4,7
13,"6511_2857",1,1,6,20,1,1,2
13,"6512_2857",1,1,1,20,1,1,2
7,"6513_2858",1,1,1,48,1,1,2
12,"6514_2858",1,1,1,48,1,1,2
11,"6515_2858",1,1,6,48,1,4,4
5,"6516_2858",1,1,1,48,2,3,6
8,"6517_2859",1,1,1,1,1,1,2
3,"6518_2859",1,1,6,1,2,NA,NA
18,"6519_2860",1,1,1,1,4,4,7
12,"6520_2861",1,1,1,1,1,4,4
18,"6521_2862",1,1,6,20,4,4,7
11,"6522_2862",2,3,6,20,1,1,1
10,"6523_2863",1,1,6,20,1,1,2
10,"6524_2863",1,1,1,20,1,1,2
4,"6525_2863",1,1,6,20,2,4,4
3,"6526_2863",1,1,1,20,NA,NA,NA
17,"6527_2864",1,2,6,48,1,4,4
9,"6528_2865",2,3,6,1,1,1,2
10,"6529_2865",2,3,1,1,1,1,2
4,"6530_2865",2,3,1,1,2,4,4
15,"6531_2866",1,1,1,1,1,4,4
17,"6532_2866",1,1,1,1,1,4,4
7,"6533_2867",1,1,6,48,1,1,2
9,"6534_2867",1,1,1,48,1,1,2
4,"6535_2868",1,1,6,20,3,4,4
10,"6536_2868",1,1,6,20,1,1,2
3,"6537_2868",1,1,6,20,3,NA,NA
11,"6538_2868",1,1,1,20,1,1,2
10,"6539_2869",1,1,1,48,1,1,2
10,"6540_2869",1,1,6,48,1,1,2
4,"6541_2869",1,1,1,48,2,4,4
3,"6542_2869",1,1,1,48,NA,NA,NA
12,"6543_2870",1,1,6,48,1,4,4
12,"6544_2870",1,1,1,48,1,1,2
17,"6545_2871",1,2,1,1,1,4,4
16,"6546_2871",1,1,6,1,1,4,4
5,"6547_2872",1,1,6,48,3,1,2
12,"6548_2872",1,2,6,48,1,1,2
13,"6549_2872",1,1,1,48,1,1,2
16,"6550_2873",1,1,1,20,1,4,4
15,"6551_2873",1,1,6,20,1,1,2
9,"6552_2874",1,1,1,20,1,1,2
2,"6553_2874",1,1,1,20,NA,NA,NA
1,"6554_2874",1,1,1,20,NA,NA,NA
10,"6555_2874",1,1,6,20,1,1,2
14,"6556_2875",1,1,1,48,1,4,4
13,"6557_2876",2,3,6,48,1,1,2
15,"6558_2876",1,1,1,48,1,4,4
13,"6559_2877",1,1,1,1,2,1,2
12,"6560_2877",1,1,6,1,1,4,4
5,"6561_2877",1,1,1,1,2,1,2
8,"6562_2878",1,1,1,20,1,1,2
16,"6563_2879",1,1,6,48,1,4,4
16,"6564_2879",1,1,1,48,1,4,4
7,"6565_2880",1,1,1,20,1,1,2
7,"6566_2880",1,1,6,20,1,1,2
1,"6567_2880",1,1,6,20,NA,NA,NA
12,"6568_2881",1,2,1,48,1,1,2
12,"6569_2881",1,1,6,48,1,1,2
5,"6570_2881",1,1,6,48,1,4,4
17,"6571_2882",1,1,1,20,3,4,7
17,"6572_2882",1,1,6,20,1,4,4
9,"6573_2883",1,1,6,48,1,1,2
2,"6574_2883",1,1,6,48,NA,NA,NA
5,"6575_2883",1,1,1,48,2,1,2
9,"6576_2883",1,1,1,48,1,1,2
12,"6577_2884",1,1,1,1,1,4,4
12,"6578_2884",1,2,6,1,1,1,2
17,"6579_2885",1,2,6,48,1,4,4
10,"6580_2885",1,1,1,48,1,1,2
17,"6581_2886",1,1,1,20,1,4,4
15,"6582_2886",1,1,6,20,1,4,4
4,"6583_2887",1,1,1,20,2,4,4
11,"6584_2887",1,1,6,20,1,1,2
11,"6585_2887",1,1,1,20,1,1,2
3,"6586_2887",1,1,1,20,NA,NA,NA
3,"6587_2888",1,1,1,48,NA,NA,NA
12,"6588_2888",1,1,1,48,1,1,2
10,"6589_2888",1,2,6,48,1,1,2
3,"6590_2888",1,1,1,48,NA,NA,NA
16,"6591_2889",1,2,6,20,1,4,4
16,"6592_2889",1,1,1,20,4,1,2
17,"6593_2890",1,1,6,20,1,4,4
10,"6594_2890",1,1,1,20,2,1,2
9,"6595_2890",1,1,6,20,2,1,2
4,"6596_2891",1,1,1,20,3,4,4
10,"6597_2891",1,1,1,20,2,1,2
10,"6598_2891",1,1,6,20,1,1,2
3,"6599_2891",1,1,6,20,NA,NA,NA
6,"6600_2892",1,1,6,1,1,1,2
16,"6601_2893",1,1,1,48,1,4,4
10,"6602_2894",2,3,6,20,1,1,1
18,"6603_2894",1,1,6,20,4,4,7
9,"6604_2895",1,1,1,48,1,1,2
8,"6605_2895",1,1,6,48,1,1,2
7,"6606_2896",1,2,6,20,1,2,5
9,"6607_2896",1,1,1,20,2,1,2
12,"6608_2897",1,1,6,20,1,1,2
13,"6609_2898",1,2,1,20,1,2,5
12,"6610_2898",1,1,6,20,1,2,5
17,"6611_2899",1,2,6,20,1,4,4
17,"6612_2899",1,2,1,20,4,4,7
10,"6613_2900",1,1,6,48,1,4,4
10,"6614_2900",1,1,1,48,1,1,2
4,"6615_2900",1,1,1,48,2,4,4
3,"6616_2900",1,1,6,48,NA,NA,NA
2,"6617_2900",1,1,6,48,NA,NA,NA
14,"6618_2901",1,1,1,48,1,4,4
14,"6619_2901",1,1,6,48,1,4,4
13,"6620_2902",1,1,6,1,1,4,4
14,"6621_2902",1,1,1,1,1,4,4
6,"6622_2902",1,1,6,1,4,4,7
5,"6623_2903",1,1,6,20,2,4,4
12,"6624_2903",1,1,1,20,1,1,2
12,"6625_2903",1,1,6,20,1,2,5
6,"6626_2903",1,1,1,20,4,2,6
6,"6627_2903",1,1,1,20,2,1,2
11,"6628_2904",1,2,6,48,1,1,2
18,"6629_2905",1,1,6,20,1,4,4
12,"6630_2906",1,1,6,48,1,1,2
17,"6631_2906",1,1,6,48,1,4,4
11,"6632_2907",1,1,1,1,1,1,2
10,"6633_2907",1,1,6,1,1,1,2
9,"6634_2908",1,1,1,48,1,1,2
9,"6635_2909",2,3,1,48,1,2,5
1,"6636_2909",1,1,6,48,NA,NA,NA
9,"6637_2909",1,2,6,48,1,1,2
3,"6638_2910",1,1,1,1,NA,NA,NA
10,"6639_2910",1,1,6,1,1,1,2
11,"6640_2910",1,1,1,1,1,1,2
18,"6641_2911",1,1,1,1,1,4,4
17,"6642_2911",1,1,6,1,1,4,4
14,"6643_2912",1,1,6,20,1,4,4
8,"6644_2912",1,1,1,20,2,2,6
2,"6645_2913",1,1,6,20,NA,NA,NA
9,"6646_2913",1,1,6,20,1,1,2
16,"6647_2914",1,1,1,20,1,4,4
16,"6648_2914",1,1,6,20,1,4,4
18,"6649_2915",1,1,6,48,1,4,4
15,"6650_2916",1,1,1,1,1,4,4
2,"6651_2917",1,1,1,20,NA,NA,NA
10,"6652_2917",1,1,1,20,1,1,2
3,"6653_2917",1,1,6,20,NA,NA,NA
9,"6654_2917",1,1,6,20,1,4,4
7,"6655_2918",1,1,1,1,1,1,2
18,"6656_2919",1,1,6,20,2,4,7
13,"6657_2919",1,1,1,20,1,4,4
13,"6658_2920",1,1,1,20,1,1,2
18,"6659_2920",1,2,6,20,1,4,4
16,"6660_2921",1,1,6,20,1,4,4
11,"6661_2922",1,1,6,20,3,2,6
12,"6662_2922",1,1,1,20,4,4,7
12,"6663_2923",1,1,1,1,1,1,2
12,"6664_2923",1,1,6,1,1,1,2
9,"6665_2924",1,1,6,48,1,1,2
9,"6666_2924",1,1,1,48,1,1,2
2,"6667_2924",1,1,1,48,NA,NA,NA
8,"6668_2925",1,1,1,1,1,1,2
15,"6669_2925",1,1,1,1,2,4,7
14,"6670_2925",1,1,6,1,1,4,4
1,"6671_2926",1,1,6,1,NA,NA,NA
8,"6672_2926",1,2,6,1,1,1,2
10,"6673_2926",1,1,1,1,1,1,2
2,"6674_2926",1,1,1,1,NA,NA,NA
15,"6675_2927",1,1,6,1,1,4,4
3,"6676_2928",1,1,6,48,NA,NA,NA
12,"6677_2928",1,1,1,48,1,1,2
11,"6678_2928",1,1,6,48,1,4,4
13,"6679_2929",1,1,6,48,1,4,4
17,"6680_2930",1,2,6,1,1,4,4
4,"6681_2931",1,1,1,1,2,4,4
11,"6682_2931",1,1,1,1,1,1,2
3,"6683_2931",1,1,1,1,NA,NA,NA
4,"6684_2931",1,1,1,1,2,4,4
10,"6685_2931",1,1,6,1,1,1,2
8,"6686_2932",1,1,6,1,1,1,2
3,"6687_2932",1,1,6,1,NA,NA,NA
1,"6688_2932",1,1,6,1,NA,NA,NA
10,"6689_2932",1,1,1,1,1,1,2
13,"6690_2933",1,1,6,1,1,1,2
14,"6691_2933",1,1,1,1,1,4,4
4,"6692_2934",1,1,1,48,3,4,4
10,"6693_2934",1,1,6,48,1,1,2
10,"6694_2934",1,1,1,48,1,1,1
11,"6695_2935",1,1,1,48,1,1,2
11,"6696_2935",1,2,6,48,1,1,2
4,"6697_2935",1,1,6,48,4,4,4
16,"6698_2936",1,1,6,48,1,4,4
14,"6699_2937",2,3,1,48,1,4,4
16,"6700_2938",1,2,1,1,2,4,7
16,"6701_2938",1,2,6,1,1,4,4
6,"6702_2939",1,1,6,20,1,1,2
6,"6703_2939",1,1,1,20,1,1,3
12,"6704_2940",1,1,6,20,1,1,2
18,"6705_2940",1,1,1,20,3,4,7
5,"6706_2940",1,3,1,20,3,3,5
17,"6707_2940",1,2,6,20,1,4,4
13,"6708_2941",1,1,6,20,1,1,2
13,"6709_2941",1,1,1,20,1,1,2
5,"6710_2942",1,1,6,48,1,4,4
5,"6711_2942",1,1,6,48,1,1,2
12,"6712_2942",1,1,6,48,1,2,5
9,"6713_2943",1,1,6,20,1,1,2
14,"6714_2944",1,1,1,48,1,4,4
13,"6715_2945",1,2,1,1,2,1,2
12,"6716_2945",1,2,6,1,1,1,2
10,"6717_2946",1,1,6,48,1,1,2
10,"6718_2946",1,1,1,48,1,1,1
17,"6719_2947",1,2,6,20,4,4,7
2,"6720_2948",1,1,1,48,NA,NA,NA
10,"6721_2948",1,1,1,48,1,1,2
3,"6722_2948",1,1,6,48,NA,NA,NA
9,"6723_2948",1,2,6,48,1,1,2
12,"6724_2949",2,3,1,20,1,1,1
13,"6725_2950",1,1,6,1,1,1,2
17,"6726_2951",1,2,1,20,2,4,7
13,"6727_2952",1,1,1,1,1,1,3
18,"6728_2953",1,1,6,20,1,4,4
12,"6729_2954",1,1,1,48,1,4,4
12,"6730_2954",1,1,6,48,1,4,4
5,"6731_2954",1,1,6,48,2,4,4
5,"6732_2954",1,1,6,48,2,4,4
1,"6733_2955",1,1,6,48,NA,NA,NA
8,"6734_2955",1,1,1,48,1,1,2
7,"6735_2955",1,1,6,48,1,1,2
18,"6736_2956",1,1,6,48,1,4,4
7,"6737_2957",1,1,1,48,1,1,2
7,"6738_2957",1,1,6,48,1,1,2
16,"6739_2958",1,2,1,48,1,4,4
15,"6740_2958",1,2,6,48,1,4,4
18,"6741_2959",1,1,6,1,1,4,4
16,"6742_2960",1,1,1,1,2,4,7
16,"6743_2960",1,1,6,1,1,4,4
14,"6744_2961",1,2,6,1,3,4,7
7,"6745_2962",1,1,1,48,1,1,2
11,"6746_2963",1,1,6,20,1,1,2
4,"6747_2963",1,1,6,20,1,4,4
2,"6748_2963",1,1,6,20,NA,NA,NA
9,"6749_2964",1,1,1,20,1,1,2
3,"6750_2964",1,1,1,20,NA,NA,NA
9,"6751_2964",1,1,6,20,1,1,2
3,"6752_2964",1,1,1,20,NA,NA,NA
1,"6753_2964",1,1,6,20,NA,NA,NA
3,"6754_2964",1,1,1,20,NA,NA,NA
13,"6755_2965",1,1,6,48,3,4,7
12,"6756_2966",1,2,6,48,1,1,2
6,"6757_2966",1,1,6,48,1,1,2
18,"6758_2967",1,1,6,20,1,4,4
14,"6759_2968",1,1,6,48,1,4,4
7,"6760_2969",1,1,1,1,1,1,2
7,"6761_2969",1,1,6,1,1,1,2
1,"6762_2969",1,1,1,1,NA,NA,NA
14,"6763_2970",1,1,6,20,1,4,4
8,"6764_2970",1,1,6,20,1,4,4
14,"6765_2970",1,1,1,20,4,4,7
14,"6766_2971",1,1,6,20,1,4,4
12,"6767_2972",1,1,1,20,1,1,2
15,"6768_2973",1,1,1,48,1,4,4
14,"6769_2973",1,1,6,48,1,4,4
11,"6770_2974",1,2,1,1,1,1,2
4,"6771_2974",1,2,1,1,3,4,5
